<<<<<<< HEAD
,imdb_id,cast
0,108451,"ChristianSlater,MarisaTomei,RosiePerez"
0,186589,"MarlaSokoloff,MarleyShelton,MelissaGeorge"
0,209475,"JenniferLopez,MatthewMcConaughey,BridgetteWilson-Sampras"
0,234805,"BibianaBeglau,MartinWuttke,NadjaUhl"
0,216800,"LaurentLucas,SergiLópez,MathildeSeigner"
0,92545,"DeanAlexander,JamieLeeCurtis,JimAllen"
0,92546,"ArsenioHall,DonaldF.Muhich,MoniqueGabrielle"
0,92605,"DianeKeaton,SamShepard,HaroldRamis"
0,92608,"FrankieAvalon,AnnetteFunicello,LoriLoughlin"
0,92618,"MickeyRourke,FayeDunaway,AliceKrige"
0,92641,"JamesWoods,BrianDennehy,VictoriaTennant"
0,92644,"EddieMurphy,JudgeReinhold,JürgenProchnow"
0,86960,"EddieMurphy,JudgeReinhold,JohnAshton"
0,92654,"DennisQuaid,EllenBarkin,NedBeatty"
0,92690,"CheechMarin,PaulRodriguez,DanielStern"
0,92695,"JonLovitz,TimothyStack,TimothyE.Day"
0,92718,"PatrickDempsey,AmandaPeterson,CourtneyGains"
0,92746,"DavidAndrews,JenniferBalgobin,MarshallBell"
0,92783,"JamesWoods,LesleyAnnWarren,CharlesDurning"
0,92948,"EddieMurphy,TatyanaAli,BillieAllen"
0,92965,"ChristianBale,JohnMalkovich,MirandaRichardson"
0,92974,"JimVarney,VictoriaRacimo,JohnVernon"
0,83907,"BruceCampbell,EllenSandweiss,RichardDeManincor"
0,93036,"LouiseFletcher,VictoriaTennant,KristySwanson"
0,93044,"MichaelCaine,PierceBrosnan,NedBeatty"
0,93073,"JamesCaan,AnjelicaHuston,JamesEarlJones"
0,93093,"JoanneWoodward,JohnMalkovich,KarenAllen"
0,93186,"JonCryer,KeithCoogan,AnnabethGish"
0,93200,"RobertTownsend,CraigusR.Johnson,HelenMartin"
0,93209,"SebastianRice-Edwards,GeraldineMuir,SarahMiles"
0,93260,"DennisQuaid,MartinShort,MegRyan"
0,93278,"WarrenBeatty,DustinHoffman,IsabelleAdjani"
0,93300,"LorraineGary,LanceGuest,MarioVanPeebles"
0,93405,"BillCosby,TomCourtenay,JoeDonBaker"
0,93407,"AndrewMcCarthy,JamiGertz,RobertDowneyJr."
0,93418,"DudleyMoore,KirkCameron,MargaretColin"
0,93437,"JasonPatric,CoreyHaim,DianneWiest"
0,93467,"TimothyHutton,KellyMcGillis,MaureenStapleton"
0,93476,"AllySheedy,BeverlyD'Angelo,MichaelOntkean"
0,93477,"JohnMalkovich,AnnMagnuson,GlenneHeadly"
0,93493,"AndrewMcCarthy,KimCattrall,EstelleGetty"
0,93507,"DolphLundgren,FrankLangella,MegFoster"
0,93560,"AndreGower,RobbyKiger,StephenMacht"
0,93589,"ScottValentine,MicheleLittle,RobertTrebor"
0,93638,"CharlieSheen,D.B.Sweeney,LaraHarris"
0,192111,"MonicaPotter,FreddiePrinzeJr.,ShalomHarlow"
0,190524,"KirkCameron,BradJohnson,JanayaStephens"
0,242998,"DeniseRichards,DavidBoreanaz,MarleyShelton"
0,118694,"MaggieCheung,TonyChiu-WaiLeung,SiuPing-Lam"
0,120753,"JeremyDavies,MillaJovovich,MelGibson"
0,250478,"FernandoRamallo,JordiVilches,MarietaOrozco"
0,212985,"AnthonyHopkins,JulianneMoore,GaryOldman"
0,239948,"SteveZahn,JackBlack,JasonBiggs"
0,190861,"GérardDepardieu,UmaThurman,TimRoth"
0,231775,"ChrisRock,ReginaKing,ChazzPalminteri"
0,265632,"RickeyD'ShonCollins,JasonDavis,AshleyJohnson"
0,230838,"KeanuReeves,CharlizeTheron,JasonIsaacs"
0,177650,"PaulGuilfoyle,JeffreyJones,ReathelBean"
0,249893,"DanielleCormack,KarlUrban,WillaO'Neill"
0,166276,"BrendanFraser,BridgetFonda,JohnTurturro"
0,233142,"KurtRussell,KevinCostner,CourteneyCox"
0,191636,"JulietteBinoche,DanielAuteuil,EmirKusturica"
0,236493,"BradPitt,JuliaRoberts,JamesGandolfini"
0,182000,"SamuelL.Jackson,ColmFeore,AnnMagnuson"
0,251031,"BrookeSmith,MarkWoodbury,MichaelKaycheck"
0,179626,"RobertDeNiro,EdwardBurns,KelseyGrammer"
0,192071,"KirstenDunst,BenFoster,MelissaSagemiller"
0,236447,"MaryBurton,PumlaGobodo-Madikizela,MongeziManqina"
0,99073,"LeoFuchs,EveGordon,LouJacobi"
0,116447,"SpaldingGray,MikeMcLaughlin,MelissaRobertson"
0,31742,"BurgessMeredith,BettyField,LonChaneyJr."
0,91836,"LindaCarol,WendyO.Williams,PatAst"
0,96223,"JohnCusack,TimRobbins,MaryCrosby"
0,39190,"CaryGrant,LorettaYoung,DavidNiven"
0,57251,"SidneyPoitier,LiliaSkala,LisaMann"
0,59245,"MaxvonSydow,MichaelAndersonJr.,CarrollBaker"
0,53793,"BurtLancaster,JeanSimmons,ArthurKennedy"
0,60086,"MichaelCaine,ShelleyWinters,MillicentMartin"
0,113026,"JoelGrey,BarnardHughes,JeanLouisaKelly"
0,37800,"GeorgeCarney,WendyHiller,WalterHudd"
0,66740,"VincentPrice,JosephCotten,VirginiaNorth"
0,79781,"DickHaynes,AlbertBrooks,MatthewTobin"
0,80421,"RichardThomas,RobertVaughn,JohnSaxon"
0,101764,"Jean-ClaudeVanDamme,GeoffreyLewis,AlonnaShaw"
0,68617,"BurtReynolds,JackWeston,TomSkerritt"
0,102005,"MickeyRourke,DonJohnson,ChelseaField"
0,85868,"TomCruise,JackieEarleHaley,JohnStockwell"
0,100140,"Cher,BobHoskins,WinonaRyder"
0,100232,"CharlieSheen,MichaelBiehn,JoanneWhalley"
0,91474,"WilliamPetersen,KimGreist,JoanAllen"
0,100486,"GlennClose,JeremyIrons,RonSilver"
0,77413,"PeterUstinov,JaneBirkin,LoisChiles"
0,88000,"RobertCarradine,AnthonyEdwards,TimothyBusfield"
0,93857,"RobertCarradine,CurtisArmstrong,LarryB.Scott"
0,118540,"MaxineMcNair,ChrisMcNair,HelenPegues"
0,91860,"CrispinGlover,KeanuReeves,IoneSkye"
0,89208,"BiffYeager,KristiSomers,RichardBlade"
0,71771,"BurtReynolds,EddieAlbert,EdLauter"
0,102517,"ScottBakula,HectorElizondo,RobertLoggia"
0,215750,"JudeLaw,EdHarris,RachelWeisz"
0,242445,"StevenSeagal,DMX,IsaiahWashington"
0,205873,"SamNeill,BillyMitchell,RozHammond"
0,209144,"GuyPearce,Carrie-AnneMoss,JoePantoliano"
0,125022,"SigourneyWeaver,JenniferLoveHewitt,RayLiotta"
0,239949,"ChrisKlein,HeatherGraham,OrlandoJones"
0,244970,"AshleyJudd,GregKinnear,HughJackman"
0,227538,"AntonioBanderas,CarlaGugino,AlexaPenaVega"
0,246989,"JerryO'Connell,ShannonElizabeth,JakeBusey"
0,236784,"PierceBrosnan,GeoffreyRush,JamieLeeCurtis"
0,245712,"EmilioEchevarría,GaelGarcíaBernal,GoyaToledo"
0,206187,"TobiasSchneebaum,NormanMailer,MichaelRockefeller"
0,247380,"JeanLaPlanche,BodanLitnanski,AgnèsVarda"
0,164334,"MorganFreeman,MonicaPotter,MichaelWincott"
0,221027,"JohnnyDepp,PenélopeCruz,FrankaPotente"
0,189192,"JeanReno,ChristinaApplegate,ChristianClavier"
0,266860,"RicaMatsumoto,VeronicaTaylor,RachaelLillis"
0,221889,"SusanLynch,IainGlen,JakeD'Arcy"
0,268200,"RichardDutcher,MatthewA.Brown,WilfordBrimley"
0,243155,"RenéeZellweger,GemmaJones,CeliaImrie"
0,245686,"DavidSpade,BrittanyDaniel,DennisMiller"
0,236348,"RachaelLeighCook,RosarioDawson,TaraReid"
0,221073,"VinceColosimo,EricBana,RenéeBrack"
0,255094,"NargessMamizadeh,MaryiamPalvinAlmani,MojganFaramarzi"
0,231402,"PaulHogan,LindaKozlowski,JereBurns"
0,240515,"TomGreen,RipTorn,MarisaCoughlan"
0,240402,"ShaneEdelman,PeterSarsgaard,MollyParker"
0,211492,"JohnTurturro,EmilyWatson,GeraldineJames"
0,199129,"ObbaBabatundé,CharminLeeWhite,TerrellMitchell"
0,86250,"AlPacino,StevenBauer,MichellePfeiffer"
0,55895,"JackLemmon,LeeRemick,CharlesBickford"
0,132245,"SylvesterStallone,BurtReynolds,KipPardue"
0,203755,"MattDillon,MaryJoSmith,MichaelDouglas"
0,141907,"WarrenBeatty,NastassjaKinski,DianeKeaton"
0,209163,"BrendanFraser,RachelWeisz,JohnHannah"
0,240913,"CharlotteRampling,BrunoCremer,JacquesNolot"
0,85811,"KenMarshall,LysetteAnthony,FreddieJones"
0,89504,"AlbertBrooks,JulieHagerty,SylviaFarrel"
0,25913,"AdolfHitler,MaxAmann,MartinBormann"
0,84917,"RobinWilliams,MaryBethHurt,GlennClose"
0,64940,"MartinPotter,HiramKeller,MaxBorn"
0,60429,"ElvisPresley,DonnaDouglas,HarryMorgan"
0,101912,"AlPacino,MichellePfeiffer,HectorElizondo"
0,80539,"MarcelloMastroianni,AnnaPrucnal,BerniceStegers"
0,101902,"BetteMidler,JamesCaan,GeorgeSegal"
0,80319,"JaneFonda,LilyTomlin,DollyParton"
0,79638,"SallyField,BeauBridges,RonLeibman"
0,90098,"JohnCandy,KarenAustin,KerriGreen"
0,45464,"PeterLindHayes,MaryHealy,HansConried"
0,66011,"AliMacGraw,RyanO'Neal,JohnMarley"
0,93713,"PelleHvenegaard,MaxvonSydow,ErikPaaske"
0,48021,"JeanServais,CarlMöhner,RobertManuel"
0,183790,"HeathLedger,RufusSewell,ShannynSossamon"
0,212826,"PilarPadilla,AdrienBrody,ElpidiaCarrillo"
0,256408,"KaleilIsazaTuzman,TomHerman,KennethAustin"
0,225071,"JenniferLopez,JimCaviezel,JeremySisto"
0,126029,"MikeMyers,EddieMurphy,CameronDiaz"
0,206742,"AnnaThomson,JamieHarris,LouiseLasser"
0,203009,"NicoleKidman,EwanMcGregor,JohnLeguizamo"
0,213149,"BenAffleck,JoshHartnett,KateBeckinsale"
0,210727,"ThilenLhondup,GurgonKyap,LhakpaTsamchoe"
0,206917,"ChristinaRicci,OlegYankovskiy,ClaudiaLander-Duke"
0,77716,"RobbyBenson,Lynn-HollyJohnson,ColleenDewhurst"
0,102343,"TateDonovan,SandraBullock,MaryMara"
0,101587,"BillyCrystal,DanielStern,BrunoKirby"
0,95082,"JaceAlexander,JohnCusack,GordonClapp"
0,52902,"JohnWayne,WilliamHolden,ConstanceTowers"
0,54130,"MarcelloMastroianni,JeanneMoreau,MonicaVitti"
0,95647,"GeneHackman,WillemDafoe,FrancesMcDormand"
0,54047,"YulBrynner,EliWallach,SteveMcQueen"
0,53221,"JohnWayne,DeanMartin,RickyNelson"
0,94142,"DannyDeVito,BillyCrystal,KimGreist"
0,244316,"Nien-JenWu,IsseiOgata,ElaineJin"
0,60934,"SteveMcQueen,RichardAttenborough,RichardCrenna"
0,41996,"GregoryPeck,HughMarlowe,GaryMerrill"
0,59885,"FrankSinatra,TrevorHoward,RaffaellaCarrà"
0,255798,"RobSchneider,ColleenHaskell,JohnC.McGinley"
0,212815,"AryeGross,EricSchweig,TimDeKay"
0,251075,"DavidDuchovny,JulianneMoore,OrlandoJones"
0,244244,"JohnTravolta,HughJackman,HalleBerry"
0,254099,"AlanCumming,JenniferJasonLeigh,Otis"
0,234288,"BolekPolívka,AnnaSisková,CsongorKassai"
0,65528,"AlanArkin,MartinBalsam,RichardBenjamin"
0,116344,"JeffreyThomas,CostaBotes,MargueriteHurst"
0,102685,"PatrickSwayze,KeanuReeves,GaryBusey"
0,86508,"GeneHackman,RobertStack,FredWard"
0,105699,"KurtRussell,RayLiotta,MadeleineStowe"
0,92272,"RobLowe,CynthiaGibb,PatrickSwayze"
0,45810,"JaneRussell,MarilynMonroe,CharlesCoburn"
0,45891,"BettyGrable,MarilynMonroe,LaurenBacall"
0,48605,"MarilynMonroe,TomEwell,EvelynKeyes"
0,84805,"DustinHoffman,JessicaLange,TeriGarr"
0,230011,"CoreyBurton,ClaudiaChristian,MichaelJ.Fox"
0,146316,"AngelinaJolie,JonVoight,IainGlen"
0,240462,"EddieMurphy,KristenWilson,Raven-Symoné"
0,232500,"PaulWalker,VinDiesel,MichelleRodriguez"
0,212720,"HaleyJoelOsment,FrancesO'Connor,SamRobards"
0,255819,"TyreseGibson,TarajiP.Henson,OmarGooding"
0,250224,"KirstenDunst,JayHernandez,BruceDavison"
0,258038,"LanceCrouther,J.B.Smoove,JenniferCoolidge"
0,212517,"KippMarcus,AliceDylan,BernadettePeters"
0,203119,"RayWinstone,BenKingsley,IanMcShane"
0,203632,"FrankaPotente,BennoFürmann,JoachimKról"
0,243493,"DanielAuteuil,GérardDepardieu,ThierryLhermitte"
0,228786,"JeanReno,VincentCassel,NadiaFarès"
0,246765,"EriqEbouaney,AlexDescas,ThéophileSowié"
0,239395,"JeffGoldblum,ElizabethPerkins,AlexanderPollock"
0,271027,"JetLi,BridgetFonda,TchékyKaryo"
0,257106,"AntonyAcker,MarkBarrett,RichardBellos"
0,245238,"PiperPerabo,JessicaParé,MischaBarton"
0,249380,"KarenLancaume,RaffaëlaAnderson,CélineBeugnot"
0,99012,"JoeMantegna,MiaFarrow,WilliamHurt"
0,94663,"GenaRowlands,MiaFarrow,IanHolm"
0,58953,"FrankieAvalon,AnnetteFunicello,DeborahWalley"
0,52216,"VittorioGassman,RenatoSalvatori,MemmoCarotenuto"
0,82136,"BurtReynolds,RogerMoore,FarrahFawcett"
0,87032,"BurtReynolds,DomDeLuise,DeanMartin"
0,58249,"JeanneMoreau,GeorgesGéret,DanielIvernel"
0,59124,"VincentPrice,FrankieAvalon,DwayneHickman"
0,53925,"VincentPrice,MarkDamon,MyrnaFahey"
0,16847,"GöstaEkman,EmilJannings,CamillaHorn"
0,56217,"JohnWayne,JamesStewart,VeraMiles"
0,91886,"JamesWoods,JimBelushi,MichaelMurphy"
0,93940,"DenholmElliott,DianneWiest,MiaFarrow"
0,105378,"MichaelKirby,WoodyAllen,DavidOgdenStiers"
0,91983,"JeffDaniels,MelanieGriffith,RayLiotta"
0,69372,"RayMilland,RooseveltGrier,DonMarshall"
0,47811,"JaneWyman,RockHudson,AgnesMoorehead"
0,46754,"HumphreyBogart,AvaGardner,EdmondO'Brien"
0,69467,"HarrietAndersson,KariSylwan,IngridThulin"
0,65777,"LinoCapolicchio,DominiqueSanda,FabioTesti"
0,48261,"RalphMeeker,AlbertDekker,PaulStewart"
0,63227,"PeterO'Toole,KatharineHepburn,AnthonyHopkins"
0,55184,"ClarkGable,MarilynMonroe,MontgomeryClift"
0,49513,"GregoryPeck,RichardBasehart,LeoGenn"
0,51036,"BurtLancaster,TonyCurtis,SusanHarrison"
0,49966,"RockHudson,LaurenBacall,RobertStack"
0,59095,"MarcelloMastroianni,UrsulaAndress,ElsaMartinelli"
0,74991,"CliffRobertson,GenevièveBujold,JohnLithgow"
0,76786,"JessicaHarper,StefaniaCasini,FlavioBucci"
0,68767,"BruceLee,NoraMiao,JamesTien"
0,82176,"EberhardAuriga,NatjaBrunckhorst,PeggyBussieck"
0,67824,"BruceLee,MariaYi,JamesTien"
0,77594,"BruceLee,GigYoung,DeanJagger"
0,89461,"Taimak,Vanity,ChristopherMurney"
0,82869,"SeanConnery,PeterBoyle,FrancesSternhagen"
0,68935,"BruceLee,NoraMiao,ChuckNorris"
0,163862,"PeterHorton,LizStauber,KariColeman"
0,173840,"Ming-NaWen,AlecBaldwin,VingRhames"
0,250494,"ReeseWitherspoon,LukeWilson,SelmaBlair"
0,227445,"RobertDeNiro,EdwardNorton,MarlonBrando"
0,262210,"RasmanéOuédraogo,AlbertineN'Guessan,ZiableHonoréGooreBi"
0,242193,"BradRenfro,BijouPhillips,RachelMiner"
0,273300,"TundeAdebimpe,RaulA.Reyes,AlanGryfe"
0,227005,"JonFavreau,VinceVaughn,JoeGoossen"
0,245280,"MichaelJordan,PhilJackson,DougCollins"
0,109049,JamesEarlJones
0,130445,CharltonHeston
0,94593,"GeorgeBurns,CharlieSchlatter,TonyRoberts"
0,94594,"RobertDowneyJr.,KieferSutherland,BruceDern"
0,94606,"WilliamHurt,KathleenTurner,GeenaDavis"
0,94608,"KellyMcGillis,JodieFoster,BernieCoulson"
0,94602,"StevenSeagal,PamGrier,HenrySilva"
0,96764,"JohnNeville,EricIdle,SarahPolley"
0,94675,"TuroPajala,SusannaHaavisto,MattiPellonpää"
0,94678,"DudleyMoore,LizaMinnelli,JohnGielgud"
0,94712,"GeneHackman,DannyGlover,JerryReed"
0,94715,"BetteMidler,BarbaraHershey,JohnHeard"
0,94716,"GeorgeDzundza,JasonPatric,StevenBauer"
0,94739,"BetteMidler,LilyTomlin,FredWard"
0,94744,"PaulReubens,PenelopeAnnMiller,KrisKristofferson"
0,94746,"MatthewBroderick,ChristopherWalken,MattMulhern"
0,94761,"KevinDillon,ShawneeSmith,DonovanLeitchJr."
0,94799,"MichaelJ.Fox,KieferSutherland,PhoebeCates"
0,94824,"JackieMason,RobertStack,DyanCannon"
0,94828,"IsabelleAdjani,GérardDepardieu,MadeleineRobinson"
0,94889,"TomCruise,BryanBrown,ElisabethShue"
0,94894,"SeanPenn,RobertDuvall,MariaConchitaAlonso"
0,94898,"PaulBates,EddieMurphy,GarcelleBeauvais"
0,94910,"DanAykroyd,WalterMatthau,CharlesGrodin"
0,90887,"DeeWallace,M.EmmetWalsh,BillyGreenBush"
0,94921,"AmyIrving,PeterRiegert,ReizlBozyk"
0,94933,"DennisQuaid,MegRyan,CharlotteRampling"
0,94961,"TreatWilliams,JoePiscopo,LindsayFrost"
0,94963,"ClintEastwood,PatriciaClarkson,LiamNeeson"
0,95031,"SteveMartin,MichaelCaine,GlenneHeadly"
0,92929,"JoanPlowright,JulietStevenson,JoelyRichardson"
0,95107,"JimVarney,DouglasSeale,OliverClark"
0,95145,"RebeccaDeMornay,MaryGross,KenMarshall"
0,95169,"MollyRingwald,RandallBatinkoff,KennethMars"
0,95174,"HarrisonFord,BettyBuckley,EmmanuelleSeigner"
0,95243,"SigourneyWeaver,BryanBrown,JulieHarris"
0,95253,"DanAykroyd,JohnCandy,StephanieFaracy"
0,95304,"PeterO'Toole,DonalMcCann,MaryCoughlan"
0,95409,"AnthonyMichaelHall,RobertDowneyJr.,PaulGleason"
0,95484,"LukasHaas,LenCariou,AlexRocco"
0,95488,"AmandaDonohoe,HughGrant,CatherineOxenberg"
0,95489,"PatHingle,HelenShaver,GabrielDamon"
0,95519,"CoreyHaim,CoreyFeldman,CarolKane"
0,95532,"SidneyPoitier,RiverPhoenix,RichardJenkins"
0,95599,"RobLowe,MegTilly,KimCattrall"
0,95638,"RubénBlades,RichardBradford,SôniaBraga"
0,95654,"RichardDreyfuss,RaulJulia,SôniaBraga"
0,95687,"DanAykroyd,KimBasinger,JonLovitz"
0,95736,"RiverPhoenix,AnnMagnuson,MeredithSalenger"
0,95801,"MarianneSägebrecht,CCHPounder,JackPalance"
0,95963,"ArnoldSchwarzenegger,JimBelushi,PeterBoyle"
0,89907,"CluGulager,JamesKaren,DonCalfa"
0,95993,"TomBurlinson,SigridThornton,BrianDennehy"
0,84296,"TomBurlinson,TerenceDonovan,KirkDouglas"
0,96018,"ChristineLahti,RiverPhoenix,JuddHirsch"
0,96071,"BillPullman,CathyTyson,ZakesMokae"
0,96101,"TimBlaney,FisherStevens,MichaelMcKean"
0,91949,"AllySheedy,SteveGuttenberg,FisherStevens"
0,96163,"Bernard-PierreDonnadieu,GeneBervoets,JohannaterSteege"
0,96251,"TomorôTaguchi,KeiFujiwara,NobuKanaoka"
0,96256,"RoddyPiper,KeithDavid,MegFoster"
0,96316,"JeffBridges,JoanAllen,MartinLandau"
0,96320,"ArnoldSchwarzenegger,DannyDeVito,KellyPreston"
0,96454,"MichaelCaine,BenKingsley,JeffreyJones"
0,96486,"YahooSerious,OdileLeClezio,JohnHoward"
0,96794,"RichardDreyfuss,HollyHunter,BradJohnson"
0,88708,"MichaelDudikoff,SteveJames,JudieAronson"
0,96913,"EricRoberts,PhillipRhee,JamesEarlJones"
0,96928,"KeanuReeves,AlexWinter,GeorgeCarlin"
0,96933,"MichaelDouglas,AndyGarcia,KenTakakura"
0,96943,"PaulNewman,LolitaDavidovich,JerryHardin"
0,96945,"RutgerHauer,TerryO'Quinn,BrandonCall"
0,97027,"MichaelJ.Fox,SeanPenn,DonHarvey"
0,97044,"CybillShepherd,RobertDowneyJr.,RyanO'Neal"
0,97138,"Jean-ClaudeVanDamme,DeborahRichter,VincentKlyn"
0,97142,"JackLemmon,TedDanson,OlympiaDukakis"
0,97211,"HoytAxton,CorbinBernsen,RubénBlades"
0,97236,"CoreyFeldman,CoreyHaim,JasonRobards"
0,97235,"MichaelKeaton,ChristopherLloyd,PeterBoyle"
0,97257,"GeenaDavis,JeffGoldblum,JimCarrey"
0,85475,"TomBerenger,MichaelParé,JoePantoliano"
0,97289,"TimRobbins,MickeyRooney,EarthaKitt"
0,97328,"SeanConnery,DustinHoffman,MatthewBroderick"
0,97334,"NickNolte,NigelHavers,FrankMcRae"
0,97336,"PaulNewman,DwightSchultz,BonnieBedelia"
0,97438,"ChristianSlater,StevenBauer,RichardHerd"
0,97457,"DennisQuaid,WinonaRyder,JohnDoe"
0,97458,"MatthewModine,DaphneZuniga,ChristineLahti"
0,97481,"EddieMurphy,RichardPryor,ReddFoxx"
0,97500,"TomSelleck,PaulinaPorizkova,WilliamDaniels"
0,97531,"RichardE.Grant,RachelWard,RichardWilson"
0,97579,"TomSelleck,F.MurrayAbraham,LailaRobins"
0,97613,"KevinKline,SusanSarandon,MaryElizabethMastrantonio"
0,97626,"MickeyRourke,EllenBarkin,ElizabethMcGovern"
0,97635,"LothaireBluteau,CatherineWilkening,Johanne-MarieTremblay"
0,97637,"JimBelushi,MelHarris,KevinTighe"
0,97659,"Jean-ClaudeVanDamme,DennisAlexio,DennisChan"
0,97714,"StephenLang,JenniferJasonLeigh,BurtYoung"
0,97722,"MorganFreeman,BeverlyTodd,RobertGuillaume"
0,97731,"RichardDreyfuss,DavidJohansen,TeriGarr"
0,97758,"FredSavage,HowieMandel,DanielStern"
0,97778,"JohnTravolta,KirstieAlley,OlympiaDukakis"
0,97790,"PatrickDempsey,KateJackson,RobertGinty"
0,97815,"TomBerenger,CharlieSheen,CorbinBernsen"
0,97858,"DannyMulheron,DonnaAkersten,StuartDevenie"
0,97883,"KrisKristofferson,CherylLadd,DanielJ.Travanti"
0,97889,"AnthonyEdwards,MareWinningham,JohnAgar"
0,97965,"WoodyAllen,MarvinChatinover,MaeQuestel"
0,97967,"PatrickSwayze,LiamNeeson,AdamBaldwin"
0,97987,"HulkHogan,JoanSeverance,KurtFuller"
0,98051,"GeneHackman,JoannaCassidy,TommyLeeJones"
0,98073,"PennJillette,Teller,CaitlinClarke"
0,98097,"ClintEastwood,BernadettePeters,TimothyCarhart"
0,98141,"DolphLundgren,LouisGossettJr.,JeroenKrabbé"
0,163025,"SamNeill,WilliamH.Macy,TéaLeoni"
0,265029,"JuliaRoberts,BillyCrystal,CatherineZeta-Jones"
0,222851,"TakeshiKitano,OmarEpps,ClaudeMaki"
0,162346,"ThoraBirch,ScarlettJohansson,SteveBuscemi"
0,248845,"JohnCameronMitchell,MiriamShor,StephenTrask"
0,133152,"MarkWahlberg,TimRoth,HelenaBonhamCarter"
0,237539,"LiciaMaglietta,BrunoGanz,GiuseppeBattiston"
0,123948,"KôjiYakusho,MasatoHagiwara,TsuyoshiUjiki"
0,203540,"CliveOwen,HelenMirren,DavidKelly"
0,243655,"JaneaneGarofalo,DavidHydePierce,MichaelShowalter"
0,98194,"MichaelYork,OliverReed,FrankFinlay"
0,98206,"PatrickSwayze,KellyLynch,SamElliott"
0,98253,"AxelJodorowsky,BlancaGuerra,GuyStockwell"
0,98261,"JacquelineBisset,RaySharkey,MaryWoronov"
0,98273,"AlPacino,EllenBarkin,JohnGoodman"
0,98282,"RichardPryor,GeneWilder,JoanSeverance"
0,98308,"TonyDanza,CatherineHicks,WallaceShawn"
0,98343,"JohnRitter,VincentGardenia,AlysonReed"
0,94035,"TerryO'Quinn,JillSchoelen,ShelleyHack"
0,98725,"GenevièveLemon,KarenColston,TomLycos"
0,98436,"JeffGoldblum,EmmaThompson,RowanAtkinson"
0,98439,"SylvesterStallone,KurtRussell,TeriHatcher"
0,98471,"NickNolte,MartinShort,SarahRowlandDoroff"
0,98519,"ShelleyLong,CraigT.Nelson,BettyThomas"
0,98536,"TomHanks,MareWinningham,CraigT.Nelson"
0,98546,"'WeirdAl'Yankovic,VictoriaJackson,KevinMcCarthy"
0,98554,"JohnCandy,JeanLouisaKelly,GabyHoffmann"
0,98621,"MichaelDouglas,KathleenTurner,DannyDeVito"
0,98663,"LukeEdwards,VinceTrankina,WendyPhillips"
0,108539,"AndrewMcCarthy,JonathanSilverman,TerryKiser"
0,56868,"TomCourtenay,WilfredPickles,MonaWashbourne"
0,101465,"LothaireBluteau,AdenYoung,SandrineHolt"
0,65761,"JamesFranciscus,KarlMalden,CatherineSpaak"
0,87089,"RichardGere,GregoryHines,DianeLane"
0,78490,"NickNolte,TuesdayWeld,MichaelMoriarty"
0,83624,"KevinVanHentenryck,TerriSusanSmith,BeverlyBonner"
0,218922,"AntonioBanderas,AngelinaJolie,ThomasJane"
0,247638,"JulieAndrews,AnneHathaway,HectorElizondo"
0,266915,"JackieChan,ChrisTucker,JohnLone"
0,94868,"IsaachDeBankolé,GiuliaBoschi,FrançoisCluzet"
0,56059,"JohnWayne,HardyKrüger,ElsaMartinelli"
0,77288,"UgoTognazzi,MichelSerrault,ClaireMaurier"
0,60668,"PatrickMagee,IanRichardson,MichaelWilliams"
0,64782,"LeeMarvin,ClintEastwood,JeanSeberg"
0,75213,"JohnWayne,LaurenBacall,RonHoward"
0,108323,"LeonTheremin,ClaraRockmore,RobertMoog"
0,80360,"WilliamHurt,BlairBrown,BobBalaban"
0,80377,"ClintEastwood,SondraLocke,GeoffreyLewis"
0,80402,"CharltonHeston,SusannahYork,JillTownsend"
0,80436,"JackieChan,JoséFerrer,KristineDeBell"
0,252866,"JasonBiggs,ShannonElizabeth,AlysonHannigan"
0,181739,"ChrisRock,LaurenceFishburne,DavidHydePierce"
0,230600,"NicoleKidman,FionnulaFlanagan,ChristopherEccleston"
0,244000,"ColinFarrell,ScottCaan,AliLarter"
0,250202,"DanBucatinsky,RichardRuccolo,SashaAlexander"
0,250323,"TildaSwinton,GoranVisnjic,JonathanTucker"
0,261983,"DavidCaruso,StephenGevedon,PaulGuilfoyle"
0,238112,"PenélopeCruz,JohnHurt,ChristianBale"
0,250687,"BreckinMeyer,JenicaBergere,CubaGoodingJr."
0,258470,"JakeGyllenhaal,SwoosieKurtz,MarleyShelton"
0,256524,"JohnTormey,JohnSchuck,WoodyAllen"
0,261392,"JasonMewes,KevinSmith,BenAffleck"
0,228333,"NatashaHenstridge,IceCube,JasonStatham"
0,234829,"FreddiePrinzeJr.,JessicaBiel,FredWard"
0,208196,"MarisaTomei,VincentD'Onofrio,HollandTaylor"
0,206926,"JoelyRichardson,MatthewMacfadyen,HughLaurie"
0,203166,"LisaLindgren,MichaelNyqvist,EmmaSamuelsson"
0,255653,"JacquelineObradors,TamaraMello,JudeHerrera"
0,263488,"GinaPhilips,JustinLong,JonathanBreck"
0,184791,"MekhiPhifer,MartinSheen,JoshHartnett"
0,103596,"VictorWong,MichaelTreanor,MaxElliottSlade"
0,109015,"VictorWong,MaxElliottSlade,SeanFox"
0,112255,"VictorWong,CharlesNapier,MichaelTreanor"
0,70917,"EdwardWoodward,ChristopherLee,DianeCilento"
0,246544,"CatherineDeneuve,MenaSuvari,StephenRea"
0,202470,"MarkWahlberg,JenniferAniston,DominicWest"
